Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
ENHANCED_ACLED_SSD9923,ENHANCED_ACLED_SSD9923,military forces,Armed Group,Civilians (South Sudan,,South Sudan,Warguet,"9.6085,27.5164",2024-05-21,Violence,killing,,ied,,,High,"On 21 May 2024, a landmine planted by an unidentified group exploded near a military base in Warguet (Aweil East county, Northern Bahr el Ghazal state). A 40-year-old SSPDF soldier (likely off duty based on his activities at the time) was killed while clearing farmland.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,military forces,Civilians (South Sudan,military base,un,SSPDF,killing,killed,ied,armed violence,2024-05-21,daytime,brief encounter,sporadic attacks,South Sudan,Aweil East county,Warguet,East county,military base,the area,"9.6085,27.5164",1 killed,injuries unknown,no displacement reported,damage unknown,territorial dispute,amid ongoing tensions
ENHANCED_ACLED_SOM41721,ENHANCED_ACLED_SOM41721,Al Shabaab,Armed Group,Military Forces of Somalia (2022-,,Somalia,Halgan,"4.2117,45.5625",2023-07-20,Violence,attack,,RPGs,,,High,"On 20 July 2023, Al Shabaab ambushed government security forces (SNA) in an operation near Halgan town (Bulo Burto, Hiraan). The attack was initiated with RPGs and followed by exchange of gunfire. There were no casualties. Al Shabaab claimed responsibility.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Al Shabaab,Military Forces of Somalia (2022-,town,un,security forces,attack,ambushed,RPGs,armed violence,2023-07-20,daytime,brief encounter,sporadic attacks,Somalia,central Somalia,Halgan,Halgan area,local buildings,bush,"4.2117,45.5625",unknown casualties,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_ETH10752,ENHANCED_ACLED_ETH10752,Meskan Ethnic Militia (Ethiopia,Armed Group,Mareko Ethnic Militia (Ethiopia,,Ethiopia,Koshe,"8.0151,38.5335",2023-09-27,Violence,clashe,,firearms,,,High,"On 27 September 2023, Meskan and Mareko ethnic militias clashed in border areas between Mareko Special wereda and Meskan wereda (location coded to Koshe, Mareko Wereda, Guraghe, Central Ethiopia Region, formerly SNNP) resulting in six fatalities. The clash forced around 2000 people to flee their residences and displaced to Koshe while over 80 houses were set on fire during this clash.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Meskan Ethnic Militia (Ethiopia,Mareko Ethnic Militia (Ethiopia,residential area,un,Ethiopia security forces,clashe,attacked,firearms,ethnic violence,2023-09-27,daytime,brief encounter,sporadic attacks,Ethiopia,Central Ethiopia Region,Koshe,border area,local buildings,border,"8.0151,38.5335",6 killed,injuries unknown,displacement reported,damage unknown,ethnic tensions,amid ongoing tensions
ENHANCED_ACLED_SUD28899,ENHANCED_ACLED_SUD28899,Military Forces of Sudan (2019-,Armed Group,Rapid Support Forces,,Sudan,Khartoum,"15.5699,32.5532",2024-07-14,Violence,clashes,,ied,,,High,"On 14 July 2024, clashes between SAF and RSF continued in unspecified neighborhoods in Khartoum (Khartoum, Khartoum). SAF claimed it killed more than 100 RSF and injured tens.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Military Forces of Sudan (2019-,Rapid Support Forces,residential area,un,SAF,clashes,killed,ied,armed violence,2024-07-14,daytime,brief encounter,ongoing violence,Sudan,central Sudan,Khartoum,Khartoum area,local buildings,the area,"15.5699,32.5532",100 killed,injuries reported,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SOM17434,ENHANCED_ACLED_SOM17434,armed men,Armed Group,Civilians (Somalia,,Somalia,Mogadishu - Hawl Wadaag,"2.048,45.32",2015-05-11,Violence,attack,,ied,,,High,Unidentified armed men shot and wounded one of SNG Immigration Official in Hawl-Wadaag District Office area in the afternoon of 11/05. The attackers fled the area in their car. The official was transferred to hospital for treatment.,0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,armed men,Civilians (Somalia,hospital,Un,Somalia security forces,attack,shot,ied,armed violence,2015-05-11,afternoon,brief encounter,sporadic attacks,Somalia,Wadaag District,Mogadishu - Hawl Wadaag,Wadaag District,hospital,the area,"2.048,45.32",unknown casualties,injuries reported,displacement reported,damage unknown,unknown motive,following previous incidents
ENHANCED_ACLED_SOM43032,ENHANCED_ACLED_SOM43032,Police Forces of Somalia (2022-) Southwest Special Police Forces,Armed Group,Unidentified Armed Group (Somalia,,Somalia,Boonkay,"3.1586,43.6348",2023-12-09,Violence,clashe,,ied,,,High,"On 9 December 2023, Southwest Special Police Forces (SWSPF) clashed with unidentified armed group over a land dispute in the vicinity of Boonkay village (Baydhaba, Bay). One civilian man was killed, and three others were injured. The police arrested several people involved in the incident.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Police Forces of Somalia (2022-) Southwest Special Police Forces,Unidentified Armed Group (Somalia,village,un,Police Forces,clashe,killed,ied,armed violence,2023-12-09,daytime,brief encounter,sporadic attacks,Somalia,west Special,Boonkay,Boonkay area,local buildings,the area,"3.1586,43.6348",1 killed,injuries reported,no displacement reported,damage unknown,land dispute,amid ongoing tensions
ENHANCED_ACLED_SOM31976,ENHANCED_ACLED_SOM31976,Al Shabaab,Armed Group,Military Forces of Somalia (2017-2022) Jubaland Security Force,,Somalia,Jana Cabdalle,"0.0288,42.2882",2020-09-08,Violence,attack,,IED,,,High,"On 8 September 2020, an Al Shabaab RCIED targeting a Jubaland security forces convoy detonated near Jana Cabdalle village (Afmadow, Lower Juba). Four soldiers were killed in the attack.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Al Shabaab,Military Forces of Somalia (2017-2022) Jubaland Security Force,village,local authorities,security forces,attack,killed,IED,armed violence,2020-09-08,daytime,brief encounter,sporadic attacks,Somalia,central Somalia,Jana Cabdalle,Jana Cabdalle area,local buildings,the area,"0.0288,42.2882",4 killed,injuries unknown,no displacement reported,damage unknown,territorial dispute,amid ongoing tensions
ENHANCED_ACLED_SSD7552,ENHANCED_ACLED_SSD7552,Macar-Waat-Gok Sub-Clan Militia (South Sudan,Armed Group,Macar-Panyar-Gok Sub-Clan Militia (South Sudan,,South Sudan,Tiap Tiap,"7.3234,29.3247",2021-04-21,Violence,killing,,small arms,,,High,"On 21 April 2021, members of the Waat and Panyar subsections of the Macar section of the Gok Dinka clan clashed in the Tiap Tiap area of Cueibet county (Lakes state), killing 8 and wounding 20. The clashes were sparked after a member of the Waat subsection discovered a cow recently stolen from him among the Macar cattle.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Macar-Waat-Gok Sub-Clan Militia (South Sudan,Macar-Panyar-Gok Sub-Clan Militia (South Sudan,residential area,un,South Sudan security forces,killing,killed,small arms,armed violence,2021-04-21,daytime,brief encounter,sporadic attacks,South Sudan,of Cueibet county,Tiap Tiap,Cueibet county,local buildings,the area,"7.3234,29.3247",8 killed,wounding 20,no displacement reported,damage unknown,resource conflict,following previous incidents
ENHANCED_ACLED_SOM35599,ENHANCED_ACLED_SOM35599,Al Shabaab,Armed Group,African Union Mission in Somalia (2007-2022) (Uganda,,Somalia,Mahadaay,"2.9704,45.5347",2021-12-11,Violence,killing,,IED,,,High,"On 11 December 2021, an IED by Al Shabaab militants detonated, targeting an AMISOM UPDF convoy travelling between Buurne village and Mahadaay town (Jowhar, Middle Shabelle). The militants claimed killing two soldiers.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Al Shabaab,African Union Mission in Somalia (2007-2022) (Uganda,village,local authorities,two soldiers,killing,detonated,IED,armed violence,2021-12-11,daytime,brief encounter,sporadic attacks,Somalia,central Somalia,Mahadaay,Mahadaay area,local buildings,the area,"2.9704,45.5347",2 killed,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SOM19573,ENHANCED_ACLED_SOM19573,Military Forces of Somalia (2012-2017,Armed Group,Civilians (Somalia,,Somalia,Mogadishu - Hawl Wadaag,"2.048,45.32",2016-04-02,Violence,attack,,gun,,,High,SNG forces opened gunfire against a crowd of civilians inside Bakaara Market (Hawl-Wadaag District) in the morning of 02/04. The motive behind the attack is so far unknown. Two civilians were reportedly killed in the shooting.,0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Military Forces of Somalia (2012-2017,Civilians (Somalia,Market,un,SNG forces,attack,killed,gun,armed violence,2016-04-02,morning,brief encounter,sporadic attacks,Somalia,Wadaag District,Mogadishu - Hawl Wadaag,Wadaag District,Market,the area,"2.048,45.32",2 killed,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_ETH13672,ENHANCED_ACLED_ETH13672,Military Forces of Ethiopia (2018-,Armed Group,Fano Youth Militia,,Ethiopia,Mertule Mariam,"10.874,38.2685",2024-09-27,Violence,clashe,,grenade,,,High,"Around 27 September 2024 (as reported), ENDF clashed with Fano militia in Mertule Mariam (Enebse Sarmder Woreda, East Gojam, Amhara), and Shebel Bernta, Bichena, and Gindewoin (coded separately). Fano militia attempted to disrupt school openings and the delivery of other public services. Casualties unknown. ENDF arrested 67 individuals after accusing them of providing logistics for Fano. 40 Fano militants surrendered to ENDF. 101 Kalashnikov guns, 73 Pistols, 10 outdated guns, 4 grenade bombs, 188 Kalashnikov cases, 20 Mechetes, 16 waist armaments, and 3667 explosives were seized.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Military Forces of Ethiopia (2018-,Fano Youth Militia,school,un,ENDF,clashe,attacked,grenade,armed violence,2024-09-27,daytime,brief encounter,sporadic attacks,Ethiopia,East Gojam,Mertule Mariam,Sarmder Woreda,school,the area,"10.874,38.2685",unknown casualties,injuries unknown,no displacement reported,damage unknown,unknown motive,following previous incidents
ENHANCED_ACLED_SSD10566,ENHANCED_ACLED_SSD10566,Langdiing-Joth-Gok Sub-Clan Militia (South Sudan,Armed Group,Military Forces of South Sudan (2011-,,South Sudan,Adol-dhal,"6.8419,29.6209",2021-02-11,Violence,attack,,firearms,,,High,"On 11 February 2021, militia from the Joth subsection of the Langdiing section of the Gok Dinka shot and killed an SSPDF soldier (who is from the Nyang subsection of the Kuei section of the Agar Dinka) at Adol-dhal (Rumbek Centre county, Lakes state), in what is described as a revenge attack.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Langdiing-Joth-Gok Sub-Clan Militia (South Sudan,Military Forces of South Sudan (2011-,residential area,un,SSPDF,attack,killed,firearms,revenge attack,2021-02-11,daytime,brief encounter,sporadic attacks,South Sudan,Rumbek Centre county,Adol-dhal,Centre county,local buildings,the area,"6.8419,29.6209",1 killed,injuries unknown,no displacement reported,damage unknown,revenge,amid ongoing tensions
ENHANCED_ACLED_SSD6419,ENHANCED_ACLED_SSD6419,Sudan People's Liberation Movement-In Opposition,Armed Group,Sudan People's Liberation Movement-In Opposition (Splinter Faction,,South Sudan,Torpot,"8.5754,33.1085",2019-12-10,Violence,clashe,,ied,,,High,"On 10 December 2019, SPLM-IO forces clashed with former IO forces under Maj. Gen Ochan (which have recently become aligned to the government) at an unspecified location along the Sobat river (coordinates for Torpot, Nasir county, Upper Nile state, used at geoprec2). 4 were killed, and 10 wounded.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Sudan People's Liberation Movement-In Opposition,Sudan People's Liberation Movement-In Opposition (Splinter Faction,residential area,un,IO forces,clashe,killed,ied,armed violence,2019-12-10,daytime,brief encounter,sporadic attacks,South Sudan,Nasir county,Torpot,Nasir county,local buildings,Sobat river,"8.5754,33.1085",4 killed,10 wounded,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_NIR30682,ENHANCED_ACLED_NIR30682,Military Forces of Niger (2023-,Armed Group,Unidentified Armed Group (Niger,,Niger,Marjak,"14.426,2.4337",2024-03-10,Violence,assault,,ied,,,High,"On 10 March 2024, Niger army forces clashed with an unidentified armed group which was assaulting civilians in Marjak (Dogondoutchi, Dosso). One militant was killed, and their weapons and materials seized.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Military Forces of Niger (2023-,Unidentified Armed Group (Niger,residential area,un,Niger army,assault,killed,ied,armed violence,2024-03-10,daytime,brief encounter,sporadic attacks,Niger,central Niger,Marjak,Marjak area,local buildings,the area,"14.426,2.4337",1 killed,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SUD31725,ENHANCED_ACLED_SUD31725,Rapid Support Forces,Armed Group,Civilians (Sudan,,Sudan,Al Fawwar,"14.7835,32.9872",2024-11-27,Violence,shelling,,ied,,,High,"On 27 November 2024, RSF shelling targeted Al Fawwar (Al Hasahisa, Al Jazirah) and forces looted civilians' belongings and abducted an unspecified number. 4 civilians were killed, and an unspecified number were injured and displaced.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Rapid Support Forces,Civilians (Sudan,residential area,un,and forces,shelling,killed,ied,armed violence,2024-11-27,daytime,brief encounter,sporadic attacks,Sudan,central Sudan,Al Fawwar,Al Fawwar area,local buildings,the area,"14.7835,32.9872",4 killed,injuries reported,displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_KEN10371,ENHANCED_ACLED_KEN10371,Police Forces of Kenya (2022-,Armed Group,Civilians (India,,Kenya,Aberdare Forest,"-0.3666,36.8333",2022-10-21,Violence,killing,,small arms,,,High,"Around 21 October 2022, presumed police officers killed two Indian nationals, and journalists, attached to UDA, Kenya Kwanza campaign team, and their driver, and their bodies were found in the Aberdare forest (Kieni West, Nyeri).",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Police Forces of Kenya (2022-,Civilians (India,camp,un,police,killing,killed,small arms,armed violence,2022-10-21,daytime,brief encounter,sporadic attacks,Kenya,central Kenya,Aberdare Forest,Aberdare Forest area,camp,forest,"-0.3666,36.8333",3 killed,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SOM42191,ENHANCED_ACLED_SOM42191,Military Forces of Somalia (2022-,Armed Group,Al Shabaab,,Somalia,Towfiiq,"1.6401,44.2673",2023-09-02,Violence,killing,,ied,,,High,"On 2 September 2023, government security forces (SNA) and unidentified military forces targeted an Al Shabaab hideout with an airstrike in Towfiiq village (Kurtunwaarey, Lower Shabelle). Over 20 Al Shabaab were killed.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Military Forces of Somalia (2022-,Al Shabaab,village,un,security forces,killing,killed,ied,armed violence,2023-09-02,daytime,brief encounter,sporadic attacks,Somalia,central Somalia,Towfiiq,Towfiiq area,local buildings,the area,"1.6401,44.2673",20 killed,injuries unknown,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SUD19402,ENHANCED_ACLED_SUD19402,Darfur Communal Militia (Sudan,Armed Group,Civilians (Sudan,,Sudan,Nyala,"12.0556,24.8906",2023-03-11,Violence,attack,,small arms,,,High,"On 11 March 2023, militiamen (coded as Darfur communal militia) attacked two gold traders at the gold market and attempted to loot from them in Nyala (Nyala Janoub, South Darfur). One was wounded.No further details.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Darfur Communal Militia (Sudan,Civilians (Sudan,market,un,Sudan security forces,attack,attacked,small arms,communal violence,2023-03-11,daytime,brief encounter,sporadic attacks,Sudan,South Darfur,Nyala,Nyala area,market,the area,"12.0556,24.8906",unknown casualties,injuries reported,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SSD5680,ENHANCED_ACLED_SSD5680,Northern Liech Communal Militia (South Sudan,Armed Group,Civilians (South Sudan,,South Sudan,Akop,"8.3499,29.0832",2019-03-11,Violence,attack,,ied,,,High,"On March 10th and 11th, raiders (suspected of coming from the disputed Northern and Southern Liech states, and coded as such) attacked unspecified locations in Akop county (Warrap state), killing 12 and wounding 11 (fatalities spread across two events), and stealing 190 head of cattle.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Northern Liech Communal Militia (South Sudan,Civilians (South Sudan,residential area,un,South Sudan security forces,attack,attacked,ied,armed violence,2019-03-11,daytime,brief encounter,sporadic attacks,South Sudan,Southern Liech state,Akop,Akop county,local buildings,the area,"8.3499,29.0832",6 killed,wounding 11,no displacement reported,damage unknown,resource conflict,amid ongoing tensions
ENHANCED_ACLED_MZM1968,ENHANCED_ACLED_MZM1968,Islamic State Central Africa Province (ISCAP,Armed Group,Civilians (Mozambique,,Mozambique,Muambula,"-11.8199,39.8152",2020-11-26,Violence,attack,,small arms,,,High,"Around 26 November 2020 (week of), members of an Islamist militia attacked Mozambican civilians in the villages of Muambula (Muidumbe, Cabo Delgado) 24 de Marco (coded separately) and two villages near Muambula (coded separately), burning huts and killing people. Unknown fatalities coded as 3 and split across three events.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Islamic State Central Africa Province (ISCAP,Civilians (Mozambique,village,un,Mozambique security forces,attack,attacked,small arms,armed violence,2020-11-26,daytime,brief encounter,sporadic attacks,Mozambique,central Mozambique,Muambula,Muambula area,local buildings,the area,"-11.8199,39.8152",1 killed,injuries unknown,no displacement reported,burning huts,unknown motive,amid ongoing tensions
ENHANCED_ACLED_ETH10149,ENHANCED_ACLED_ETH10149,Fano Youth Militia,Armed Group,Civilians (Ethiopia,,Ethiopia,Agemsa,"10.1459,36.9362",2023-06-08,Violence,attack,,firearms,,,High,"On 8 June 2023, Fano militias shot and killed a youth in Didibe kebele (a location near Agemsa town, in Amuru woreda, Horo Gudru Wellega, Oromia), after crossing Abay river and entering the village. The victim was a grade twelve student. The armed group entered Agemsa town and attacked residents on the same day (coded separately).",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Fano Youth Militia,Civilians (Ethiopia,village,un,Ethiopia security forces,attack,attacked,firearms,armed violence,2023-06-08,daytime,brief encounter,sporadic attacks,Ethiopia,central Ethiopia,Agemsa,Amuru woreda,local buildings,Abay river,"10.1459,36.9362",1 killed,injuries unknown,no displacement reported,damage unknown,unknown motive,following previous incidents
ENHANCED_ACLED_NIG26583,ENHANCED_ACLED_NIG26583,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Armed Group,Military Forces of Nigeria (2015-2023,,Nigeria,Kumshe,"11.3548,14.213",2022-10-10,Violence,attack,,IED,,,High,"On 10 October 2022, ISWAP/ Boko Haram militants ambushed Nigerian troops who were on a patrol at the Kumshe-Banki axis (Bama, Borno) and detonated an IED. The troops repelled the attack and killed about two dozens of militants, some others fled with gunshot wounds; a few soldiers were wounded and one patrol vehicle was destroyed.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Military Forces of Nigeria (2015-2023,residential area,un,Nigerian troops,attack,ambushed,IED,armed violence,2022-10-10,daytime,brief encounter,sporadic attacks,Nigeria,central Nigeria,Kumshe,Kumshe area,local buildings,bush,"11.3548,14.213",24 killed,injuries reported,displacement reported,property damage reported,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SSD13535,ENHANCED_ACLED_SSD13535,Murle Ethnic Militia (South Sudan,Armed Group,Civilians (South Sudan,,South Sudan,Panyang,"7.7248,31.7076",2024-05-09,Violence,ambush,,small arms,,,High,"On 9 May 2024, armed youth suspected of coming from the Greater Pibor Administrative Area (likely from the Murle community who live in the area) ambushed an NGO vehicle, traveling from Pajut to Duk Padiet, in Panyang village of Panyang Payam (Duk, Jonglei), leaving 1 person dead and 3 others injured.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Murle Ethnic Militia (South Sudan,Civilians (South Sudan,village,un,South Sudan security forces,ambush,ambushed,small arms,armed violence,2024-05-09,daytime,brief encounter,sporadic attacks,South Sudan,central South Sudan,Panyang,Administrative Area,local buildings,bush,"7.7248,31.7076",1 killed,injuries reported,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SSD12460,ENHANCED_ACLED_SSD12460,Agar Clan Militia (South Sudan,Armed Group,Civilians (South Sudan,,South Sudan,Aluak-Luak,"6.4739,30.0992",2021-07-12,Violence,attack,,small arms,,,High,"On 12 July 2021, suspected armed individuals believed to be from the Agar Dinka community in Rumbek Center county launched an attack on the Atit cattle camp situated in Aluak-Luak payam (Yirol West county, Lakes state). The attack resulted in the loss of one life and the theft of 60 cattle. The victims of the raid are likely to be members of the Atout community, considering the location.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Agar Clan Militia (South Sudan,Civilians (South Sudan,camp,un,South Sudan security forces,attack,attacked,small arms,armed violence,2021-07-12,daytime,brief encounter,sporadic attacks,South Sudan,Rumbek Center county,Aluak-Luak,Center county,camp,the area,"6.4739,30.0992",1 killed,injuries unknown,no displacement reported,damage unknown,resource conflict,amid ongoing tensions
ENHANCED_ACLED_SUD30438,ENHANCED_ACLED_SUD30438,Rapid Support Forces,Armed Group,Joint Force of Armed Struggle Movement,,Sudan,Birmaza,"14.6714,24.5986",2024-10-02,Violence,clashes,,ied,,,High,"On 2 October 2024, clashes between RSF and Darfur Joint Forces/JSAMF continued in Birmaza (Kutum, North Darfur). The Joint Forces overtook the area and claimed control of the areas with the borders with Chad, Libya, and Egypt. The Joint Forces arrested tens of RSF soldiers and claimed they destroyed 25 RSF military vehicles and captured 45 vehicles. The battle resulted in heavy RSF casualties. Unspecified fatalities coded as 10. 1,000 families were displaced from Birmaza and Disa (coded separately).",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Rapid Support Forces,Joint Force of Armed Struggle Movement,residential area,Un,Joint Forces,clashes,captured,ied,armed violence,2024-10-02,daytime,brief encounter,ongoing violence,Sudan,North Darfur,Birmaza,the area,local buildings,the border,"14.6714,24.5986",10 killed,injuries unknown,displacement reported,property damage reported,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SUD10703,ENHANCED_ACLED_SUD10703,Arab Ethnic Militia (Sudan,Armed Group,Civilians (Sudan,,Sudan,Heger,"12.2981,25.0246",2017-07-26,Violence,violence,,firearms,,,High,"On 26 and 27 July armed Arabs shot and wounded a girl and raped two women, respectively, all of whom were returning from Hajar Tono village to the Kalma camp in South Darfur owing to the deterioration in the security situation in the return area.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Arab Ethnic Militia (Sudan,Civilians (Sudan,camp,un,Sudan security forces,violence,shot,firearms,armed violence,2017-07-26,daytime,brief encounter,sporadic attacks,Sudan,South Darfur,Heger,return area,camp,the area,"12.2981,25.0246",unknown casualties,injuries reported,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SUD7771,ENHANCED_ACLED_SUD7771,Al-Falata Ethnic Militia (Sudan,Armed Group,Salamat Ethnic Militia (Sudan,,Sudan,Dimsu,"10.9498,24.58",2015-03-23,Violence,Clashes,,small arms,,,High,Clashes between Falata and Salamat militia in Dimsu and El Ferdou localities (coordinates for South Darfur capital Nyala used). 40 killed over two days of fighting (20 fatalities coded per day). 61 wounded. South Darfur authorities sent troops to the area.,0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Al-Falata Ethnic Militia (Sudan,Salamat Ethnic Militia (Sudan,residential area,un,sent troops,Clashes,killed,small arms,armed violence,2015-03-23,daytime,brief encounter,sporadic attacks,Sudan,South Darfur,Dimsu,the area,local buildings,the area,"10.9498,24.58",10 killed,61 wounded,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SUD11177,ENHANCED_ACLED_SUD11177,Military Forces of Sudan (1989-2019) Rapid Support Forces,Armed Group,Civilians (Sudan,,Sudan,Sawany,"12.883,22.3912",2018-03-31,Violence,attack,,firearms,,,High,"On 31 March 2018, Rapid Support Forces (RSF) attacked several villages in the area of Sawani, East Jebel Marra in South Darfur. They killed 11 people and injured 21. They plundered houses, stole livestock and set houses on fire.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Military Forces of Sudan (1989-2019) Rapid Support Forces,Civilians (Sudan,village,un,Support Forces,attack,attacked,firearms,armed violence,2018-03-31,daytime,brief encounter,sporadic attacks,Sudan,East Jebel,Sawany,the area,local buildings,the area,"12.883,22.3912",11 killed,injured 21,no displacement reported,damage unknown,unknown motive,amid ongoing tensions
ENHANCED_ACLED_SOM37600,ENHANCED_ACLED_SOM37600,Al Shabaab,Armed Group,Military Forces of Somalia (2022-) Jubaland Security Force,,Somalia,Buulo Gaduud,"-0.074,42.5719",2022-09-04,Violence,ambush,,small arms,,,High,"On 4 September 2022, Al Shabaab ambushed Jubaland security forces convoy passing in the vicinity of Buulo Gaduud village (Kismaayo, Lower Juba). Al Shabaab claimed killing three soldiers.",0.95,0.95,0.95,0.95,0.95,False,Enhanced ACLED data with full entity extraction,VioNER-Enhancer-v1,Al Shabaab,Military Forces of Somalia (2022-) Jubaland Security Force,village,local authorities,security forces,ambush,ambushed,small arms,armed violence,2022-09-04,daytime,brief encounter,sporadic attacks,Somalia,central Somalia,Buulo Gaduud,Buulo Gaduud area,local buildings,bush,"-0.074,42.5719",3 killed,injuries unknown,no displacement reported,damage unknown,territorial dispute,amid ongoing tensions
